  2     3   1993          0.03       13.0679      -99.0000      -99.0000      -99.0000   
  3     3   1993          0.14       13.0679      -99.0000      -99.0000      -99.0000   
  4     3   1993          0.28       13.0679      -99.0000      -99.0000      -99.0000   
  5     3   1993          0.20       13.0679      -99.0000      -99.0000      -99.0000   
  6     3   1993          0.15       13.0679      -99.0000      -99.0000      -99.0000   
  7     3   1993          0.13       15.6076      -99.0000      -99.0000      -99.0000   
  8     3   1993          0.10       16.4248      -99.0000      -99.0000      -99.0000   
  9     3   1993          0.08       16.4248      -99.0000      -99.0000      -99.0000   
 10     3   1993          0.07       16.4248      -99.0000      -99.0000      -99.0000   
 11     3   1993          0.05       16.4248      -99.0000      -99.0000      -99.0000   
 12     3   1993          0.04       16.4248      -99.0000      -99.0000      -99.0000   
 13     3   1993          0.02       16.4248      -99.0000      -99.0000      -99.0000   
 14     3   1993          0.00       16.4248      -99.0000      -99.0000      -99.0000   
 15     3   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 16     3   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 17     3   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 18     3   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 19     3   1993          0.02       16.4248      -99.0000      -99.0000      -99.0000   
 20     3   1993          0.13       16.4248      -99.0000      -99.0000      -99.0000   
 21     3   1993          0.13       16.3926      -99.0000      -99.0000      -99.0000   
 22     3   1993          0.30       16.3848      -99.0000      -99.0000      -99.0000   
 23     3   1993          0.44       16.4424      -99.0000      -99.0000      -99.0000   
 24     3   1993          0.24       16.4847      -99.0000      -99.0000      -99.0000   
 25     3   1993          0.18       17.2531      -99.0000      -99.0000      -99.0000   
 26     3   1993          0.15       17.6836      -99.0000      -99.0000      -99.0000   
 27     3   1993          0.13       17.6836      -99.0000      -99.0000      -99.0000   
 28     3   1993          0.11       17.6836      -99.0000      -99.0000      -99.0000   
 29     3   1993          0.09       17.6836      -99.0000      -99.0000      -99.0000   
 30     3   1993          0.08       17.6836      -99.0000      -99.0000      -99.0000   
 31     3   1993          0.08       17.6836      -99.0000      -99.0000      -99.0000   
  1     4   1993          0.06       17.6836      -99.0000      -99.0000      -99.0000   
  2     4   1993          0.04       17.6836      -99.0000      -99.0000      -99.0000   
  3     4   1993          0.04       17.6836      -99.0000      -99.0000      -99.0000   
  4     4   1993          0.04       17.6836      -99.0000      -99.0000      -99.0000   
  5     4   1993          0.04       17.6836      -99.0000      -99.0000      -99.0000   
  6     4   1993          0.04       17.6836      -99.0000      -99.0000      -99.0000   
  7     4   1993          0.03       17.6836      -99.0000      -99.0000      -99.0000   
  8     4   1993          0.03       17.6836      -99.0000      -99.0000      -99.0000   
  9     4   1993          0.03       17.6836      -99.0000      -99.0000      -99.0000   
 10     4   1993          0.01       12.2433      -99.0000      -99.0000      -99.0000   
 11     4   1993          0.01       10.8699      -99.0000      -99.0000      -99.0000   
 12     4   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 13     4   1993          0.05       10.8699      -99.0000      -99.0000      -99.0000   
 14     4   1993          0.64       10.8699      -99.0000      -99.0000      -99.0000   
 15     4   1993          0.97       13.0860      -99.0000      -99.0000      -99.0000   
 16     4   1993          0.45       15.2658      -99.0000      -99.0000      -99.0000   
 17     4   1993          0.26       15.0827      -99.0000      -99.0000      -99.0000   
 18     4   1993          0.21       14.9561      -99.0000      -99.0000      -99.0000   
 19     4   1993          0.19       14.9561      -99.0000      -99.0000      -99.0000   
 20     4   1993          0.29       14.9561      -99.0000      -99.0000      -99.0000   
 21     4   1993          0.19       15.2753      -99.0000      -99.0000      -99.0000   
 22     4   1993          0.16       15.5656      -99.0000      -99.0000      -99.0000   
 23     4   1993          0.14       15.5656      -99.0000      -99.0000      -99.0000   
 24     4   1993          0.14       15.5656      -99.0000      -99.0000      -99.0000   
 25     4   1993          0.94       15.6058      -99.0000      -99.0000      -99.0000   
 26     4   1993          0.34       15.6155      -99.0000      -99.0000      -99.0000   
 27     4   1993          0.22       15.6155      -99.0000      -99.0000      -99.0000   
 28     4   1993          0.19       15.6155      -99.0000      -99.0000      -99.0000   
 29     4   1993          0.17       15.6155      -99.0000      -99.0000      -99.0000   
 30     4   1993          0.14       16.1976      -99.0000      -99.0000      -99.0000   
  1     5   1993          0.12       16.5746      -99.0000      -99.0000      -99.0000   
  2     5   1993          0.10       16.5746      -99.0000      -99.0000      -99.0000   
  3     5   1993          0.08       16.5746      -99.0000      -99.0000      -99.0000   
  4     5   1993          0.07       16.5746      -99.0000      -99.0000      -99.0000   
  5     5   1993          0.07       16.5746      -99.0000      -99.0000      -99.0000   
  6     5   1993          0.07       16.6949      -99.0000      -99.0000      -99.0000   
  7     5   1993          0.06       16.7744      -99.0000      -99.0000      -99.0000   
  8     5   1993          0.06       16.7744      -99.0000      -99.0000      -99.0000   
  9     5   1993          0.05       16.7744      -99.0000      -99.0000      -99.0000   
 10     5   1993          0.05       16.7744      -99.0000      -99.0000      -99.0000   
 11     5   1993          0.05       16.7744      -99.0000      -99.0000      -99.0000   
 12     5   1993          0.04       16.7744      -99.0000      -99.0000      -99.0000   
 13     5   1993          0.04       16.7744      -99.0000      -99.0000      -99.0000   
 14     5   1993          0.03       16.7744      -99.0000      -99.0000      -99.0000   
 15     5   1993          0.03       16.7744      -99.0000      -99.0000      -99.0000   
 16     5   1993          0.03       16.7744      -99.0000      -99.0000      -99.0000   
 17     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 18     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 19     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 20     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 21     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 22     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 23     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 24     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 25     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 26     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 27     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 28     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 29     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 30     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
 31     5   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
  1     6   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
  2     6   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
  3     6   1993          0.02       16.7744      -99.0000      -99.0000      -99.0000   
  4     6   1993          0.44       19.7905      -99.0000      -99.0000      -99.0000   
  5     6   1993          0.31       20.8806      -99.0000      -99.0000      -99.0000   
  6     6   1993          0.23       20.8806      -99.0000      -99.0000      -99.0000   
  7     6   1993          0.16       20.8806      -99.0000      -99.0000      -99.0000   
  8     6   1993          0.11       20.8806      -99.0000      -99.0000      -99.0000   
  9     6   1993          0.13       19.5593      -99.0000      -99.0000      -99.0000   
 10     6   1993          0.10       19.2821      -99.0000      -99.0000      -99.0000   
 11     6   1993          0.08       19.2821      -99.0000      -99.0000      -99.0000   
 12     6   1993          0.06       19.2821      -99.0000      -99.0000      -99.0000   
 13     6   1993          0.04       19.3260      -99.0000      -99.0000      -99.0000   
 14     6   1993          0.02       19.3820      -99.0000      -99.0000      -99.0000   
 15     6   1993          0.00       19.3820      -99.0000      -99.0000      -99.0000   
 16     6   1993          0.00       19.3820      -99.0000      -99.0000      -99.0000   
 17     6   1993          0.00       19.3820      -99.0000      -99.0000      -99.0000   
 18     6   1993          0.00       19.3820      -99.0000      -99.0000      -99.0000   
 19     6   1993          0.00       19.3820      -99.0000      -99.0000      -99.0000   
 20     6   1993          0.04       19.3820      -99.0000      -99.0000      -99.0000   
 21     6   1993          0.05       19.3820      -99.0000      -99.0000      -99.0000   
 22     6   1993          0.03       19.3820      -99.0000      -99.0000      -99.0000   
 23     6   1993          0.02       19.3820      -99.0000      -99.0000      -99.0000   
 24     6   1993          0.02       19.3301      -99.0000      -99.0000      -99.0000   
 25     6   1993          0.01       19.1822      -99.0000      -99.0000      -99.0000   
 26     6   1993          0.01       19.1822      -99.0000      -99.0000      -99.0000   
 27     6   1993          0.01       19.1822      -99.0000      -99.0000      -99.0000   
 28     6   1993          0.01       19.1822      -99.0000      -99.0000      -99.0000   
 29     6   1993          0.04       19.1822      -99.0000      -99.0000      -99.0000   
 30     6   1993          0.29       19.1932      -99.0000      -99.0000      -99.0000   
  1     7   1993          0.30       19.2821      -99.0000      -99.0000      -99.0000   
  2     7   1993          0.56       18.9476      -99.0000      -99.0000      -99.0000   
  3     7   1993          0.33       17.4838      -99.0000      -99.0000      -99.0000   
  4     7   1993          0.23       17.4838      -99.0000      -99.0000      -99.0000   
  5     7   1993          0.13       17.4838      -99.0000      -99.0000      -99.0000   
  6     7   1993          0.06       17.4838      -99.0000      -99.0000      -99.0000   
  7     7   1993          0.33       17.0833      -99.0000      -99.0000      -99.0000   
  8     7   1993          0.22       16.7844      -99.0000      -99.0000      -99.0000   
  9     7   1993          0.17       16.7844      -99.0000      -99.0000      -99.0000   
 10     7   1993          0.08       16.8426      -99.0000      -99.0000      -99.0000   
